f0x,f0y,f1x,f1y,f2x,f2y,f3x,f3y,roll,pitch,label
37.87,15.03,-43.07,8.95,-59.24,-20.85,46.0,-6.81,69.36,1.41,4
38.32,14.99,-43.07,8.95,-59.42,-20.58,43.8,-6.28,68.98,1.41,4
36.93,16.24,-44.28,8.55,-60.05,-20.31,42.11,-7.64,68.11,1.43,4
36.93,16.24,-44.68,8.63,-60.38,-20.45,44.39,-7.27,67.99,1.25,4
37.6,15.85,-43.86,8.5,-60.03,-19.84,42.57,-6.44,68.5,1.51,4
37.71,15.03,-44.69,8.6,-59.11,-21.46,42.57,-6.44,68.25,1.54,4
36.86,15.49,-43.47,8.28,-59.88,-20.08,43.2,-7.15,68.06,1.54,4
34.02,17.0,-45.6,8.33,-59.88,-20.08,46.65,-6.52,65.65,1.37,4
32.26,16.52,-47.13,9.95,-60.67,-20.23,39.7,-7.17,63.33,1.69,4
33.29,15.82,-47.13,9.95,-60.97,-19.86,40.15,-7.44,63.12,1.45,4
37.14,18.37,-48.44,7.34,-59.82,-20.84,41.61,-6.88,62.59,1.72,4
37.14,18.37,-52.54,6.6,-65.38,-15.74,30.53,-4.36,58.86,2.55,4
28.87,17.85,-50.33,8.4,-69.81,-11.57,29.07,-5.14,54.34,3.42,4
18.98,20.76,-56.28,6.91,-66.36,-12.65,29.07,-5.14,50.97,2.7,4
18.26,19.04,-65.92,9.1,-60.81,-13.91,20.15,-5.61,44.17,2.41,4
16.3,17.62,-63.58,7.24,-60.81,-13.91,19.28,-4.79,44.63,2.36,4
16.57,18.68,-64.85,6.97,-64.71,-12.05,18.0,-5.91,43.86,2.21,4
16.75,18.1,-64.85,6.97,-64.16,-11.57,17.36,-5.37,43.79,2.2,4
15.67,19.08,-65.4,8.14,-62.19,-13.44,15.9,-5.37,42.91,2.27,4
15.67,19.08,-65.36,7.7,-64.01,-11.21,15.56,-5.79,42.43,2.15,4
15.06,18.94,-66.97,6.72,-62.52,-10.96,15.22,-5.44,41.31,2.16,4
16.82,20.48,-66.6,7.15,-62.41,-11.43,15.22,-5.44,41.01,2.08,4
14.34,18.18,-66.86,7.5,-61.94,-10.41,14.04,-5.26,40.25,1.78,4
13.64,17.09,-66.45,8.5,-61.94,-10.41,14.96,-4.58,40.47,1.92,4
13.13,18.02,-67.86,6.7,-61.69,-11.41,13.09,-7.15,39.55,1.71,4
14.3,18.25,-70.52,5.08,-61.93,-10.67,12.54,-6.21,39.92,1.96,4
14.3,18.25,-70.52,5.08,-63.5,-9.13,12.54,-6.21,39.3,1.82,4
14.3,18.25,-70.52,5.08,-63.5,-9.13,17.87,-5.11,40.23,2.17,4
19.22,14.23,-70.52,5.08,-63.5,-9.13,17.87,-5.11,40.84,2.28,4
19.22,14.23,-70.7,8.91,-63.5,-9.13,17.87,-5.11,38.91,3.36,4
19.22,14.23,-70.7,8.91,-59.27,-2.82,17.87,-5.11,35.49,3.27,4
19.22,14.23,-70.7,8.91,-59.27,-2.82,1.03,-8.3,30.39,4.3,4
4.31,23.97,-70.7,8.91,-59.27,-2.82,1.03,-8.3,29.47,4.36,4
4.31,23.97,-70.63,10.54,-59.27,-2.82,1.03,-8.3,28.05,5.95,4
4.31,23.97,-70.63,10.54,-45.71,0.15,1.03,-8.3,26.53,6.73,4
4.31,23.97,-70.63,10.54,-45.71,0.15,-9.1,1.08,22.17,6.32,4
-1.82,21.11,-70.63,10.54,-45.71,0.15,-9.1,1.08,21.62,6.32,4
-1.82,21.11,-69.81,9.68,-45.71,0.15,-9.1,1.08,21.48,6.28,4
-1.82,21.11,-69.81,9.68,-50.54,0.44,-9.1,1.08,20.31,5.99,4
-1.82,21.11,-69.81,9.68,-50.54,0.44,-10.19,0.44,20.0,5.84,4
-2.49,21.41,-69.81,9.68,-50.54,0.44,-10.19,0.44,19.56,5.75,4
-2.49,21.41,-69.88,7.98,-50.54,0.44,-10.19,0.44,19.47,5.71,4
-2.49,21.41,-69.88,7.98,-49.84,0.91,-10.19,0.44,19.19,5.63,4
-2.49,21.41,-69.88,7.98,-49.84,0.91,-10.72,0.37,19.06,5.58,4
-3.26,21.32,-69.88,7.98,-49.84,0.91,-10.72,0.37,18.91,5.58,4
-3.26,21.32,-69.14,8.49,-49.84,0.91,-10.72,0.37,18.48,5.57,4
-3.26,21.32,-69.14,8.49,-48.87,1.22,-10.72,0.37,18.24,5.55,4
-3.26,21.32,-69.14,8.49,-48.87,1.22,-11.84,-0.46,18.06,5.47,4
-3.91,21.68,-69.14,8.49,-48.87,1.22,-11.84,-0.46,18.02,5.46,4
-3.91,21.68,-68.73,8.31,-48.87,1.22,-11.84,-0.46,17.95,5.44,4
-3.91,21.68,-68.73,8.31,-49.03,1.79,-11.84,-0.46,17.95,5.43,4
-3.91,21.68,-68.73,8.31,-49.03,1.79,-12.54,-0.6,17.85,5.43,4
-4.7,20.87,-68.73,8.31,-49.03,1.79,-12.54,-0.6,17.73,5.33,4
-4.7,20.87,-69.2,7.34,-49.03,1.79,-12.54,-0.6,17.61,5.32,4
-4.7,20.87,-69.2,7.34,-48.56,1.14,-12.54,-0.6,17.44,5.32,4
-4.7,20.87,-69.2,7.34,-48.56,1.14,-12.81,-0.34,17.4,5.33,4
-4.59,20.58,-69.2,7.34,-48.56,1.14,-12.81,-0.34,17.23,5.28,4
-4.59,20.58,-68.55,7.63,-48.56,1.14,-12.81,-0.34,17.16,5.26,4
-4.59,20.58,-68.55,7.63,-48.5,1.82,-12.81,-0.34,17.06,5.19,4
-4.59,20.58,-68.55,7.63,-48.5,1.82,-13.58,-0.47,16.94,5.13,4
-5.29,19.44,-68.55,7.63,-48.5,1.82,-13.58,-0.47,16.9,5.11,4
-5.29,19.44,-68.64,8.58,-48.5,1.82,-13.58,-0.47,16.83,5.06,4
-5.29,19.44,-68.64,8.58,-47.39,0.38,-13.58,-0.47,16.84,5.13,4
-5.29,19.44,-68.64,8.58,-47.39,0.38,-13.19,1.65,16.58,5.11,4
-6.09,18.28,-68.64,8.58,-47.39,0.38,-13.19,1.65,16.56,5.09,4
-6.09,18.28,-67.3,10.42,-47.39,0.38,-13.19,1.65,16.35,4.99,4
-6.09,18.28,-67.3,10.42,-47.47,1.78,-13.19,1.65,16.36,5.25,4
-6.09,18.28,-67.3,10.42,-47.47,1.78,-12.19,-2.31,16.18,4.94,4
-5.79,20.33,-67.3,10.42,-47.47,1.78,-12.19,-2.31,16.92,5.25,4
-5.79,20.33,-69.92,6.11,-47.47,1.78,-12.19,-2.31,16.34,5.0,4
-5.79,20.33,-69.92,6.11,-48.76,-1.03,-12.19,-2.31,19.48,4.38,4
-5.79,20.33,-69.92,6.11,-48.76,-1.03,-5.74,-1.07,22.29,4.78,4
6.52,23.06,-69.92,6.11,-48.76,-1.03,-5.74,-1.07,25.21,5.11,4
6.52,23.06,-68.68,10.34,-48.76,-1.03,-5.74,-1.07,31.51,6.49,4
6.52,23.06,-68.68,10.34,-65.61,-7.38,-5.74,-1.07,33.62,6.47,4
6.52,23.06,-68.68,10.34,-65.61,-7.38,9.5,-0.96,35.92,6.22,4
13.71,20.82,-68.68,10.34,-65.61,-7.38,9.5,-0.96,37.11,6.14,4
13.71,20.82,-66.8,9.46,-65.61,-7.38,9.5,-0.96,38.11,5.56,4
13.71,20.82,-66.8,9.46,-65.55,-8.69,9.5,-0.96,38.59,5.55,4
13.71,20.82,-66.8,9.46,-65.55,-8.69,15.85,-2.33,39.92,5.72,4
16.14,22.84,-66.8,9.46,-65.55,-8.69,15.85,-2.33,41.26,5.67,4
16.14,22.84,-63.58,10.07,-65.55,-8.69,15.85,-2.33,41.4,5.69,4
16.14,22.84,-63.58,10.07,-66.72,-7.75,15.85,-2.33,41.11,5.52,4
16.14,22.84,-63.58,10.07,-66.72,-7.75,12.69,-2.21,41.07,5.6,4
15.3,21.86,-63.58,10.07,-66.72,-7.75,12.69,-2.21,41.25,5.6,4
15.3,21.86,-65.23,8.97,-66.72,-7.75,12.69,-2.21,41.28,5.67,4
15.3,21.86,-65.23,8.97,-67.16,-8.01,12.69,-2.21,41.15,5.57,4
14.93,21.51,-65.23,8.97,-67.16,-8.01,11.36,-2.28,41.28,5.54,4
14.93,21.51,-63.47,10.61,-66.62,-9.02,13.6,-0.88,41.64,5.62,4
15.81,21.26,-63.43,10.2,-65.72,-9.16,13.41,-1.99,41.54,5.64,4
15.48,22.33,-64.41,10.68,-67.61,-7.7,13.41,-1.99,41.4,5.8,4
15.32,22.18,-64.86,10.02,-66.49,-8.17,13.6,-2.78,41.12,5.7,4
15.34,21.56,-65.65,8.72,-66.49,-8.17,12.89,0.38,41.23,5.49,4
16.37,22.04,-61.24,13.67,-68.37,-8.17,12.15,-1.72,42.55,5.92,4
19.12,22.05,-61.24,13.67,-66.71,-10.22,14.36,-1.66,44.56,5.77,4
18.58,21.57,-59.9,10.61,-69.17,-8.75,14.75,-4.48,45.94,5.48,4
18.58,21.57,-58.09,10.24,-67.42,-12.61,25.96,-2.04,50.96,4.92,4
26.67,20.55,-53.46,9.66,-67.18,-14.37,26.22,-2.92,53.82,4.58,4
25.72,19.92,-52.68,10.76,-67.3,-14.2,26.22,-2.92,54.16,4.63,4
26.19,21.11,-53.54,9.5,-67.1,-14.32,25.33,-3.61,54.4,4.39,4
25.29,20.16,-52.96,10.53,-67.1,-14.32,25.38,-4.43,54.44,4.41,4
26.31,20.24,-52.45,10.29,-66.47,-14.98,28.13,-2.21,54.6,4.48,4
26.53,19.83,-52.45,10.29,-67.39,-14.17,30.13,-2.87,55.04,4.47,4
25.88,20.63,-52.62,12.16,-63.1,-16.85,32.94,-0.2,55.56,5.32,4
25.88,20.63,-56.6,11.41,-69.68,-10.17,31.25,-3.33,56.17,4.95,4
30.35,20.13,-56.8,10.67,-70.16,-10.79,30.93,-0.78,57.38,5.01,4
31.05,19.81,-53.3,8.14,-67.82,-13.77,30.93,-0.78,61.11,3.83,4
36.04,19.07,-50.25,9.7,-64.63,-16.85,35.16,-6.53,62.76,3.37,4
38.01,20.19,-46.58,12.26,-64.63,-16.85,34.63,-5.83,64.68,4.63,4
37.58,17.73,-43.02,13.78,-66.82,-14.64,39.84,-3.05,66.26,4.05,4
36.77,18.61,-43.02,13.78,-64.38,-16.79,42.97,-2.86,66.67,3.84,4
37.92,18.08,-46.63,10.51,-63.69,-16.61,41.14,-1.32,66.96,4.1,4
37.92,18.08,-45.98,11.06,-63.36,-17.13,41.59,-2.9,67.26,3.94,4
38.3,18.89,-43.88,10.73,-64.11,-16.35,39.71,-3.42,67.73,3.76,4
39.35,18.76,-45.83,10.92,-62.31,-17.58,39.71,-3.42,68.15,3.87,4
38.77,18.14,-43.87,11.38,-62.62,-18.25,40.72,-3.46,68.01,4.03,4
38.89,18.39,-44.89,10.88,-62.62,-18.25,42.98,-2.26,68.02,4.13,4
39.53,18.98,-44.2,11.94,-63.04,-16.97,43.81,-3.27,68.5,4.19,4
39.88,18.12,-44.2,11.94,-62.81,-17.17,43.89,-2.76,68.51,4.1,4
40.36,18.58,-43.34,11.44,-63.37,-17.2,42.46,-1.88,68.7,4.19,4
40.36,18.58,-44.51,11.32,-63.6,-16.13,44.22,-4.46,69.12,4.36,4
41.22,19.34,-41.51,13.01,-62.01,-16.88,46.0,-0.69,70.33,5.04,4
41.06,18.68,-42.88,12.41,-60.75,-17.15,46.0,-0.69,70.68,5.06,4
46.31,17.09,-35.22,9.69,-54.14,-20.3,58.18,-5.51,77.0,3.47,4
44.43,20.42,-34.44,12.28,-54.14,-20.3,58.13,-4.02,77.18,3.81,4
44.46,20.37,-35.85,10.72,-55.31,-19.09,58.28,-4.24,76.84,3.76,4
45.01,18.99,-35.85,10.72,-53.81,-20.86,59.18,-2.44,77.17,3.75,4
44.72,19.05,-35.19,11.75,-55.07,-19.86,57.66,-2.53,77.14,3.63,4
44.72,19.05,-34.67,11.36,-54.27,-20.64,57.25,-3.76,77.27,3.47,4
45.68,18.63,-33.09,11.19,-56.3,-18.99,63.88,-4.75,77.82,3.42,4
44.86,20.44,-33.12,10.47,-52.96,-20.93,63.88,-4.75,78.17,3.24,4
48.7,16.37,-34.97,9.65,-51.86,-21.46,60.95,-4.41,78.35,2.78,4
51.73,16.67,-29.76,12.31,-51.86,-21.46,60.02,-5.08,80.24,3.49,4
49.17,15.85,-30.98,10.35,-50.78,-21.19,60.81,-4.28,80.02,3.28,4
51.02,15.66,-32.6,11.7,-50.28,-21.46,60.67,-8.72,80.26,3.04,4
48.28,16.69,-32.6,11.7,-52.7,-20.62,61.54,-5.91,79.57,2.97,4
46.75,18.44,-32.22,9.8,-51.72,-21.39,61.19,-6.72,79.01,3.07,4
46.75,18.44,-32.62,10.79,-54.61,-22.48,51.62,-6.4,74.43,1.52,4
42.46,14.5,-38.34,9.81,-56.4,-21.82,51.99,-10.21,72.44,1.4,4
43.96,16.51,-37.94,8.1,-55.14,-20.66,51.99,-10.21,73.54,1.75,4
42.01,14.45,-35.32,8.58,-47.64,-28.08,51.13,-6.39,76.27,0.02,4
51.04,12.32,-35.58,5.58,-47.64,-28.08,56.36,-8.71,78.35,-1.04,4
48.09,12.21,-37.7,7.55,-50.9,-25.96,54.97,-8.73,77.42,-1.24,4
47.86,12.96,-37.7,7.55,-47.48,-26.5,54.36,-10.23,77.24,-0.85,4
44.95,13.26,-32.16,8.19,-49.78,-25.14,54.83,-9.17,77.81,-0.66,4
44.95,13.26,-32.0,4.05,-48.22,-23.96,56.95,-6.13,78.66,-0.03,4
49.2,14.0,-34.53,7.36,-48.61,-25.74,60.6,-7.51,79.55,0.08,4
51.3,11.23,-31.71,8.84,-50.89,-24.82,60.6,-7.51,79.5,-0.06,4
41.46,10.98,-41.6,13.59,-62.7,-16.59,65.59,-9.87,67.68,3.57,4
30.27,19.94,-51.26,10.22,-62.7,-16.59,31.69,-1.38,61.36,4.78,4
31.58,18.9,-48.46,11.15,-65.67,-15.58,37.43,-2.21,60.89,4.61,4
29.61,18.99,-48.46,11.15,-64.94,-16.31,36.02,-1.96,59.81,4.71,4
31.36,19.32,-50.05,11.57,-67.4,-14.11,36.27,-3.35,59.86,4.71,4
31.36,19.32,-49.8,11.38,-67.16,-14.17,37.91,-2.99,59.86,4.81,4
30.82,20.17,-49.74,10.91,-66.37,-14.9,37.99,-3.39,59.84,4.8,4
29.92,19.96,-49.6,10.69,-65.94,-15.32,37.99,-3.39,59.46,4.71,4
30.39,19.45,-50.16,11.01,-66.08,-15.33,36.59,-2.3,59.34,4.63,4
29.46,20.5,-50.52,10.4,-66.08,-15.33,36.57,-2.65,59.23,4.64,4
29.74,19.14,-49.86,11.31,-66.57,-14.88,37.27,-1.1,59.07,4.49,4
30.74,20.31,-49.86,11.31,-66.52,-14.85,33.86,-4.96,59.16,4.28,4
32.66,20.78,-50.19,10.74,-66.51,-14.51,35.35,-6.44,60.15,4.57,4
32.66,20.78,-51.95,8.7,-66.96,-13.8,36.81,-2.29,60.18,4.56,4
30.09,18.27,-50.59,10.92,-66.09,-14.9,34.2,-5.22,59.78,4.43,4
34.8,18.99,-50.54,12.78,-63.98,-17.71,34.2,-5.22,59.92,4.83,4
29.75,20.17,-49.75,10.65,-67.92,-13.8,38.29,-2.99,59.84,4.24,4
33.94,16.86,-47.21,10.31,-67.92,-13.8,40.54,-4.71,62.37,3.37,4
32.57,18.72,-50.06,8.23,-63.52,-17.32,39.18,-3.43,61.45,2.98,4
32.48,17.55,-50.06,8.23,-63.52,-17.23,35.87,-6.03,61.42,2.53,4
33.58,18.56,-49.13,8.58,-62.99,-18.31,35.14,-3.87,62.03,3.39,4
33.58,18.56,-45.89,10.07,-64.96,-15.96,39.24,-3.7,62.9,3.86,4
35.38,18.34,-45.42,12.92,-63.42,-17.1,38.86,-2.69,63.32,4.39,4
35.58,19.58,-44.67,9.85,-63.64,-16.35,38.86,-2.69,64.18,4.31,4
35.28,19.64,-46.04,11.29,-62.88,-16.84,41.44,-4.28,64.24,4.29,4
35.52,19.27,-45.25,11.05,-62.88,-16.84,39.75,-3.43,64.37,4.39,4
34.89,19.01,-45.19,11.26,-64.12,-16.35,38.44,-1.66,64.38,4.29,4
35.49,19.38,-45.19,11.26,-63.89,-16.25,37.07,-3.83,64.34,4.3,4
35.5,17.8,-45.52,11.27,-63.88,-16.28,36.77,-4.8,64.24,4.07,4
35.5,17.8,-45.72,11.27,-63.76,-15.99,39.35,-3.79,64.31,4.14,4
34.0,18.79,-45.62,10.03,-63.06,-16.92,40.43,-2.39,64.34,4.2,4
35.88,18.57,-45.38,11.32,-63.55,-16.87,40.43,-2.39,64.23,4.13,4
34.43,18.94,-45.92,10.98,-62.56,-17.58,41.19,-3.03,64.14,4.1,4
35.3,18.49,-44.97,11.27,-62.56,-17.58,38.43,-3.29,64.13,4.26,4
34.77,19.1,-46.75,10.2,-63.76,-16.48,39.07,-3.29,63.69,4.08,4
33.75,18.96,-46.75,10.2,-63.37,-16.95,37.3,-3.62,63.52,4.08,4
33.7,18.92,-45.96,11.42,-63.04,-17.34,37.34,-3.29,63.24,4.05,4
33.7,18.92,-46.83,10.52,-64.17,-16.22,38.33,-3.37,63.28,4.02,4
-16.39,17.53,-25.82,1.46,63.68,-1.31,51.96,-23.48,73.45,-14.4,3
-16.39,17.53,-25.82,1.46,63.68,-1.31,48.8,-24.0,73.2,-14.23,3
-13.83,20.52,-25.82,1.46,63.68,-1.31,48.8,-24.0,72.93,-14.19,3
-13.83,20.52,-26.55,-2.21,63.68,-1.31,48.8,-24.0,73.36,-13.74,3
-13.83,20.52,-26.55,-2.21,63.11,-2.29,48.8,-24.0,73.73,-13.49,3
-13.83,20.52,-26.55,-2.21,63.11,-2.29,48.91,-26.57,72.77,-11.85,3
-16.25,20.54,-26.55,-2.21,63.11,-2.29,48.91,-26.57,72.84,-11.62,3
-16.25,20.54,-31.19,7.09,63.11,-2.29,48.91,-26.57,73.82,-10.7,3
-16.25,20.54,-31.19,7.09,62.21,1.04,48.91,-26.57,73.52,-10.46,3
-16.25,20.54,-31.19,7.09,62.21,1.04,67.06,-8.04,73.4,-10.83,3
-16.46,25.86,-31.19,7.09,62.21,1.04,67.06,-8.04,72.34,-9.66,3
-16.46,25.86,-34.12,5.82,62.21,1.04,67.06,-8.04,71.83,-8.99,3
-16.46,25.86,-34.12,5.82,54.43,-1.34,67.06,-8.04,72.6,-7.95,3
-16.46,25.86,-34.12,5.82,54.43,-1.34,60.1,-16.27,72.38,-7.9,3
-14.14,24.89,-34.12,5.82,54.43,-1.34,60.1,-16.27,70.67,-7.05,3
-14.14,24.89,-32.95,8.63,54.43,-1.34,60.1,-16.27,69.91,-6.76,3
-14.14,24.89,-32.95,8.63,53.47,-0.41,60.1,-16.27,69.19,-6.46,3
-14.14,24.89,-32.95,8.63,53.47,-0.41,51.34,-18.97,70.24,-5.9,3
-2.88,26.1,-32.95,8.63,53.47,-0.41,51.34,-18.97,70.48,-5.77,3
-2.88,26.1,-27.33,13.34,53.47,-0.41,51.34,-18.97,73.45,-2.92,3
-2.88,26.1,-27.33,13.34,46.0,-10.39,51.34,-18.97,73.06,-1.96,3
-2.88,26.1,-27.33,13.34,46.0,-10.39,60.17,-14.82,73.64,-3.74,3
-14.43,24.46,-27.33,13.34,46.0,-10.39,60.17,-14.82,72.72,-4.84,3
-14.43,24.46,-34.49,6.64,46.0,-10.39,60.17,-14.82,71.61,-5.02,3
-14.43,24.46,-34.49,6.64,52.63,8.81,60.17,-14.82,70.65,-4.17,3
-14.43,24.46,-34.49,6.64,52.63,8.81,52.42,-16.03,70.27,-4.05,3
-15.02,31.49,-34.49,6.64,52.63,8.81,52.42,-16.03,69.43,-2.54,3
-15.02,31.49,-32.84,19.81,52.63,8.81,52.42,-16.03,67.15,0.55,3
-15.02,31.49,-32.84,19.81,50.82,4.44,52.42,-16.03,68.13,0.77,3
-15.02,31.49,-32.84,19.81,50.82,4.44,60.18,-4.98,68.87,-0.93,3
-11.29,31.67,-32.84,19.81,50.82,4.44,60.18,-4.98,68.16,-1.16,3
-11.29,31.67,-35.74,5.05,50.82,4.44,60.18,-4.98,69.29,-1.87,3
-11.29,31.67,-35.74,5.05,47.18,10.86,60.18,-4.98,69.16,-2.24,3
-11.29,31.67,-35.74,5.05,47.18,10.86,58.09,-20.71,68.79,-2.02,3
-13.52,29.97,-35.74,5.05,47.18,10.86,58.09,-20.71,69.69,-1.3,3
-13.52,29.97,-27.66,13.37,47.18,10.86,58.09,-20.71,69.6,-0.38,3
-13.52,29.97,-27.66,13.37,44.19,6.6,58.09,-20.71,69.77,-0.62,3
-13.52,29.97,-27.66,13.37,44.19,6.6,59.1,-6.61,69.54,-0.05,3
-7.12,32.55,-27.66,13.37,44.19,6.6,59.1,-6.61,69.47,0.47,3
-7.12,32.55,-39.61,11.14,44.19,6.6,59.1,-6.61,68.67,-0.63,3
-7.12,32.55,-39.61,11.14,47.35,-1.68,59.1,-6.61,66.71,-3.05,3
-7.12,32.55,-39.61,11.14,47.35,-1.68,48.07,-18.85,67.26,-3.89,3
-14.18,23.94,-39.61,11.14,47.35,-1.68,48.07,-18.85,67.24,-6.26,3
-14.18,23.94,-34.87,7.77,47.35,-1.68,48.07,-18.85,66.68,-6.02,3
-14.18,23.94,-34.87,7.77,50.81,-2.53,48.07,-18.85,66.31,-5.72,3
-14.18,23.94,-34.87,7.77,50.81,-2.53,49.44,-11.81,65.27,-4.92,3
-14.59,26.36,-34.87,7.77,50.81,-2.53,49.44,-11.81,65.34,-5.03,3
-14.59,26.36,-33.73,7.14,50.81,-2.53,49.44,-11.81,65.41,-4.55,3
-14.59,26.36,-33.73,7.14,48.03,-6.93,49.44,-11.81,65.73,-5.61,3
-14.59,26.36,-33.73,7.14,48.03,-6.93,48.55,-17.04,64.73,-5.83,3
-17.69,26.1,-33.73,7.14,48.03,-6.93,48.55,-17.04,65.25,-5.82,3
-17.69,26.1,-37.71,4.6,48.03,-6.93,48.55,-17.04,65.36,-5.82,3
-17.69,26.1,-37.71,4.6,50.1,-0.5,48.55,-17.04,66.24,-5.77,3
-17.69,26.1,-37.71,4.6,50.1,-0.5,49.67,-12.3,67.26,-5.32,3
-13.66,22.52,-37.71,4.6,50.1,-0.5,49.67,-12.3,68.68,-5.48,3
-13.66,22.52,-29.28,6.87,50.1,-0.5,49.67,-12.3,68.98,-5.59,3
-13.66,22.52,-29.28,6.87,51.95,-1.15,49.67,-12.3,69.42,-5.64,3
-13.66,22.52,-29.28,6.87,51.95,-1.15,46.51,-15.35,69.29,-5.72,3
-13.57,24.51,-29.28,6.87,51.95,-1.15,46.51,-15.35,69.49,-6.05,3
-13.57,24.51,-29.22,6.24,51.95,-1.15,46.51,-15.35,69.9,-6.68,3
-13.57,24.51,-29.22,6.24,49.49,-6.77,46.51,-15.35,69.25,-7.0,3
-13.57,24.51,-29.22,6.24,49.49,-6.77,50.39,-16.38,68.21,-7.34,3
-14.67,24.54,-29.22,6.24,49.49,-6.77,50.39,-16.38,68.09,-7.34,3
-14.67,24.54,-30.3,4.78,49.49,-6.77,50.39,-16.38,67.53,-7.67,3
-14.67,24.54,-30.3,4.78,53.44,-0.17,50.39,-16.38,67.79,-7.7,3
-14.67,24.54,-30.3,4.78,53.44,-0.17,46.84,-15.47,67.69,-7.68,3
-14.23,22.62,-30.3,4.78,53.44,-0.17,46.84,-15.47,67.32,-7.75,3
-14.23,22.62,-36.81,4.51,53.44,-0.17,46.84,-15.47,66.93,-7.83,3
-14.23,22.62,-36.81,4.51,51.48,-1.51,46.84,-15.47,66.76,-7.66,3
-14.23,22.62,-36.81,4.51,51.48,-1.51,52.72,-13.93,67.01,-7.64,3
-45.02,29.77,-59.2,6.85,-66.92,-4.44,-67.09,3.48,57.29,-1.32,5
-45.02,29.77,-59.2,6.85,-55.73,-4.53,-67.09,3.48,52.74,-1.91,5
-45.02,29.77,-59.2,6.85,-55.73,-4.53,-79.25,2.36,49.37,-2.75,5
-49.9,30.44,-59.2,6.85,-55.73,-4.53,-79.25,2.36,45.92,-0.82,5
-49.9,30.44,-76.13,5.82,-55.73,-4.53,-79.25,2.36,44.98,0.16,5
-49.9,30.44,-76.13,5.82,-54.36,-1.99,-79.25,2.36,43.79,1.66,5
-49.9,30.44,-76.13,5.82,-54.36,-1.99,-77.3,3.2,44.07,2.27,5
-47.43,30.6,-76.13,5.82,-54.36,-1.99,-77.3,3.2,45.55,0.22,5
-47.43,30.6,-73.77,4.52,-54.36,-1.99,-77.3,3.2,49.37,0.03,5
-47.43,30.6,-73.77,4.52,-57.03,-0.89,-77.3,3.2,49.22,1.33,5
-47.43,30.6,-73.77,4.52,-57.03,-0.89,-73.98,5.39,49.06,3.09,5
-44.92,32.31,-73.77,4.52,-57.03,-0.89,-73.98,5.39,49.86,2.2,5
-44.92,32.31,-69.92,7.7,-57.03,-0.89,-73.98,5.39,50.54,-0.2,5
-44.92,32.31,-69.92,7.7,-62.4,-5.29,-73.98,5.39,50.49,0.82,5
-44.92,32.31,-69.92,7.7,-62.4,-5.29,-72.94,1.64,50.7,1.95,5
-44.98,32.91,-69.92,7.7,-62.4,-5.29,-72.94,1.64,51.45,1.09,5
-44.98,32.91,-70.66,7.15,-62.4,-5.29,-72.94,1.64,51.82,0.47,5
-44.98,32.91,-70.66,7.15,-61.31,-8.27,-72.94,1.64,52.76,-0.02,5
-44.98,32.91,-70.66,7.15,-61.31,-8.27,-71.01,1.52,53.18,0.26,5
-44.93,32.53,-70.66,7.15,-61.31,-8.27,-71.01,1.52,53.15,-0.6,5
-44.93,32.53,-70.1,3.94,-61.31,-8.27,-71.01,1.52,53.68,-0.63,5
-44.93,32.53,-70.1,3.94,-59.81,-6.36,-71.01,1.52,53.11,-1.06,5
-44.93,32.53,-70.1,3.94,-59.81,-6.36,-71.04,-1.18,52.7,-0.98,5
-44.79,31.81,-70.1,3.94,-59.81,-6.36,-71.04,-1.18,53.07,-1.16,5
-44.79,31.81,-70.0,4.79,-59.81,-6.36,-71.04,-1.18,53.85,-1.85,5
-44.79,31.81,-70.0,4.79,-61.27,-7.31,-71.04,-1.18,54.03,-1.79,5
-44.79,31.81,-70.0,4.79,-61.27,-7.31,-69.23,-0.6,53.98,-2.06,5
-44.74,30.41,-70.0,4.79,-61.27,-7.31,-69.23,-0.6,54.44,-2.15,5
-44.74,30.41,-70.09,5.15,-61.27,-7.31,-69.23,-0.6,54.7,-2.22,5
-44.74,30.41,-70.09,5.15,-61.36,-11.11,-69.23,-0.6,55.15,-2.46,5
-44.74,30.41,-70.09,5.15,-61.36,-11.11,-70.71,0.61,55.26,-2.72,5
-44.43,30.07,-70.09,5.15,-61.36,-11.11,-70.71,0.61,55.39,-3.14,5
-44.43,30.07,-71.14,1.6,-61.36,-11.11,-70.71,0.61,55.66,-3.02,5
-44.43,30.07,-71.14,1.6,-61.93,-7.34,-70.71,0.61,55.68,-1.71,5
-44.43,30.07,-71.14,1.6,-61.93,-7.34,-67.51,-2.16,55.81,-2.11,5
-45.67,30.81,-71.14,1.6,-61.93,-7.34,-67.51,-2.16,56.01,-1.99,5
-45.67,30.81,-67.13,5.29,-61.93,-7.34,-67.51,-2.16,56.51,-2.75,5
-45.67,30.81,-67.13,5.29,-64.24,-10.76,-67.51,-2.16,56.91,-2.37,5
-45.67,30.81,-67.13,5.29,-64.24,-10.76,-69.0,-1.29,56.98,-3.22,5
-43.94,30.14,-67.13,5.29,-64.24,-10.76,-69.0,-1.29,56.33,-3.24,5
-43.94,30.14,-66.87,7.42,-64.24,-10.76,-69.0,-1.29,56.54,-3.05,5
-43.94,30.14,-66.87,7.42,-60.62,-10.91,-69.0,-1.29,56.24,-2.74,5
-43.94,30.14,-66.87,7.42,-60.62,-10.91,-68.76,0.32,56.13,-2.75,5
