-44.48,34.61,-70.68,9.56,-61.91,-1.03,-72.04,5.97,49.72,3.96,0
-44.48,34.61,-69.4,10.74,-61.91,-1.03,-72.04,5.97,49.8,3.94,0
-44.48,34.61,-69.4,10.74,-61.6,-1.78,-72.04,5.97,49.94,3.99,0
-44.48,34.61,-69.4,10.74,-61.6,-1.78,-71.77,5.44,50.08,4.1,0
-43.96,35.31,-69.4,10.74,-61.6,-1.78,-71.77,5.44,49.99,4.06,0
-43.96,35.31,-70.07,10.11,-61.6,-1.78,-71.77,5.44,49.93,4.06,0
-43.96,35.31,-70.07,10.11,-61.01,-1.67,-71.77,5.44,49.93,3.92,0
-43.96,35.31,-70.07,10.11,-61.01,-1.67,-72.46,5.66,49.91,3.93,0
-44.54,34.44,-70.07,10.11,-61.01,-1.67,-72.46,5.66,50.0,3.92,0
-44.54,34.44,-68.96,11.66,-61.01,-1.67,-72.46,5.66,49.95,3.93,0
-44.54,34.44,-68.96,11.66,-60.34,-1.42,-72.46,5.66,49.69,3.97,0
-44.54,34.44,-68.96,11.66,-60.34,-1.42,-70.45,8.48,49.72,4.18,0
-42.52,37.48,-68.96,11.66,-60.34,-1.42,-70.45,8.48,49.74,4.66,0
-42.52,37.48,-67.72,12.44,-60.34,-1.42,-70.45,8.48,49.91,5.71,0
-42.52,37.48,-67.72,12.44,-66.2,4.25,-70.45,8.48,49.88,5.81,0
-42.52,37.48,-67.72,12.44,-66.2,4.25,-70.93,2.81,50.23,4.1,0
