f0x,f0y,f1x,f1y,f2x,f2y,f3x,f3y,roll,pitch,label
23.26,35.54,34.47,18.23,30.79,-3.63,42.92,-5.72,48.62,7.85,1
23.26,35.54,32.96,18.08,30.79,-3.63,42.92,-5.72,48.58,7.75,1
24.21,35.78,34.28,19.06,31.1,-1.62,43.19,-4.91,48.45,8.14,1
24.76,34.9,34.28,19.06,31.1,-1.62,43.19,-4.91,48.48,8.16,1
23.22,35.54,33.62,18.32,30.72,-4.05,42.6,-4.35,48.43,8.29,1
23.22,35.54,33.62,18.32,31.15,-2.27,42.6,-4.35,48.5,8.35,1
23.22,35.54,33.62,18.32,31.15,-2.27,43.09,-6.04,48.47,8.29,1
24.16,34.72,34.09,17.52,27.89,-4.1,41.02,-4.9,47.94,8.14,1
24.16,34.72,33.53,19.54,27.89,-4.1,41.02,-4.9,47.81,8.09,1
24.16,34.72,33.53,19.54,29.6,-2.86,41.02,-4.9,47.89,8.25,1
22.75,36.21,32.33,18.33,29.5,-2.79,39.24,-5.03,47.71,8.59,1
22.75,36.21,32.33,18.33,29.5,-2.79,40.86,-5.4,47.68,8.67,1
23.69,36.23,32.33,18.33,29.5,-2.79,40.86,-5.4,47.61,8.66,1
22.97,36.87,32.07,19.0,27.87,-3.69,40.44,-4.15,47.02,8.68,1
22.97,36.87,32.07,19.0,28.62,-3.1,40.44,-4.15,46.96,8.7,1
22.97,36.87,32.07,19.0,28.62,-3.1,38.94,-4.34,46.99,8.76,1
22.57,37.55,32.17,19.78,28.25,-4.02,39.52,-5.51,46.98,8.77,1
22.57,37.55,32.03,19.51,28.25,-4.02,39.52,-5.51,46.79,8.87,1
22.57,37.55,32.03,19.51,29.23,-3.73,39.52,-5.51,46.72,8.81,1
23.08,35.97,32.0,19.74,28.48,-2.25,40.48,-4.53,46.93,8.77,1
23.08,35.97,32.0,19.74,28.48,-2.25,40.57,-4.76,46.87,8.75,1
22.7,37.24,32.0,19.74,28.48,-2.25,40.57,-4.76,46.75,8.71,1
22.17,36.23,29.5,31.76,27.76,-4.26,42.08,-4.63,46.39,8.62,1
22.17,36.23,29.5,31.76,25.84,-5.36,42.08,-4.63,46.28,8.63,1
22.17,36.23,29.5,31.76,25.84,-5.36,48.61,-5.24,46.29,8.64,1
21.53,38.07,30.87,20.61,27.87,-3.84,39.18,-4.33,45.25,8.82,1
21.04,37.17,30.87,20.61,27.87,-3.84,39.18,-4.33,45.18,8.74,1
21.04,37.17,32.06,20.48,27.87,-3.84,39.18,-4.33,44.95,8.77,1
23.08,38.84,31.15,21.26,28.0,-4.05,38.55,-2.71,44.89,8.93,1
23.08,38.84,31.15,21.26,28.0,-4.05,40.17,-4.09,44.87,8.93,1
20.53,38.62,31.15,21.26,28.0,-4.05,40.17,-4.09,45.07,9.06,1
20.05,38.5,30.15,20.57,27.31,-4.36,39.25,-2.83,44.19,9.19,1
20.05,38.5,31.42,20.47,27.31,-4.36,39.25,-2.83,44.15,9.17,1
20.05,38.5,31.42,20.47,25.58,-4.96,39.25,-2.83,44.19,9.07,1
19.99,38.24,30.32,20.17,25.33,-5.34,36.61,-3.56,43.84,9.08,1
19.99,38.24,29.68,20.53,25.33,-5.34,36.61,-3.56,43.71,9.1,1
19.99,38.24,29.68,20.53,26.0,-4.35,36.61,-3.56,43.69,9.08,1
19.99,38.24,29.68,20.53,26.0,-4.35,35.26,-4.75,43.58,9.06,1
19.83,38.09,29.19,19.33,24.53,-4.93,28.86,-9.0,43.37,8.99,1
19.83,38.09,29.19,19.33,24.53,-4.93,32.25,-9.18,43.62,8.91,1
19.39,39.44,29.19,19.33,24.53,-4.93,32.25,-9.18,43.59,8.86,1
19.69,37.69,28.41,21.89,27.81,-4.87,32.71,-4.97,43.61,9.35,1
19.69,37.69,28.41,21.89,27.81,-4.87,33.12,-5.78,43.68,9.4,1
19.51,38.81,28.41,21.89,27.81,-4.87,33.12,-5.78,43.64,9.48,1
19.51,38.81,30.68,20.73,27.81,-4.87,33.12,-5.78,43.73,9.58,1
20.03,38.63,29.11,21.07,27.37,-4.16,36.98,-4.32,43.67,9.96,1
20.03,38.63,27.56,22.58,27.37,-4.16,36.98,-4.32,43.71,10.01,1
20.03,38.63,27.56,22.58,27.38,-3.74,36.98,-4.32,43.63,10.06,1
19.94,38.4,29.53,21.79,25.6,-3.6,34.97,-3.08,43.17,10.15,1
19.94,38.4,29.82,21.68,25.6,-3.6,34.97,-3.08,42.82,9.95,1
19.94,38.4,29.82,21.68,24.38,-5.69,34.97,-3.08,42.65,9.93,1
19.94,38.4,29.82,21.68,24.38,-5.69,35.54,-2.35,42.69,9.9,1
19.12,39.23,29.82,21.68,24.38,-5.69,35.54,-2.35,42.97,10.09,1
19.12,39.23,29.47,20.74,24.38,-5.69,35.54,-2.35,42.95,10.0,1
20.19,38.17,27.95,22.07,23.97,-4.16,35.14,-2.68,42.01,10.24,1
20.19,38.17,27.95,22.07,23.97,-4.16,35.56,-1.67,42.05,10.28,1
19.93,38.99,27.95,22.07,23.97,-4.16,35.56,-1.67,42.09,10.4,1
19.93,38.99,26.25,23.24,23.97,-4.16,35.56,-1.67,42.13,10.94,1
18.61,40.0,28.36,23.28,23.94,-3.88,34.51,-2.76,42.03,11.27,1
18.61,40.0,28.36,23.28,23.94,-3.88,33.79,-3.2,41.96,11.19,1
18.01,40.6,28.36,23.28,23.94,-3.88,33.79,-3.2,41.98,11.18,1
18.01,40.6,28.23,21.41,23.94,-3.88,33.79,-3.2,41.95,11.28,1
18.01,40.6,28.23,21.41,23.75,-4.25,33.79,-3.2,41.87,11.21,1
18.01,40.6,28.23,21.41,23.75,-4.25,33.69,-1.57,41.94,11.3,1
18.01,40.2,28.22,22.66,24.12,-3.42,33.61,-1.58,41.93,11.5,1
18.01,40.2,28.12,21.71,24.12,-3.42,33.61,-1.58,41.87,11.48,1
18.01,40.2,28.12,21.71,22.95,-4.13,33.61,-1.58,41.77,11.44,1
18.01,40.2,28.12,21.71,22.95,-4.13,32.45,-1.06,41.72,11.32,1
23.85,35.59,26.97,21.46,24.94,-3.73,36.28,-1.42,42.1,9.08,1
23.85,35.59,35.05,17.18,24.94,-3.73,36.28,-1.42,43.01,7.15,1
23.85,35.59,35.05,17.18,27.23,-8.92,36.28,-1.42,43.34,7.37,1
23.85,35.59,35.05,17.18,27.23,-8.92,39.71,-4.08,42.89,7.66,1
27.71,35.24,35.05,17.18,27.23,-8.92,39.71,-4.08,42.41,7.65,1
27.71,35.24,29.72,14.49,27.23,-8.92,39.71,-4.08,42.67,7.69,1
27.71,35.24,29.72,14.49,27.8,-4.55,39.71,-4.08,42.88,7.86,1
33.14,35.03,30.76,18.27,25.64,-4.98,34.85,-4.19,42.58,8.58,1
33.14,35.03,30.76,18.27,25.64,-4.98,36.56,-4.16,42.87,8.55,1
33.42,34.89,30.76,18.27,25.64,-4.98,36.56,-4.16,42.87,8.56,1
33.42,34.89,31.0,18.83,25.64,-4.98,36.56,-4.16,42.8,8.57,1
32.2,35.08,32.4,20.36,26.7,-4.84,36.1,-5.39,42.99,8.97,1
32.2,35.08,32.4,20.36,26.7,-4.84,33.69,-4.64,42.93,8.98,1
24.46,37.66,32.4,20.36,26.7,-4.84,33.69,-4.64,43.02,9.11,1
24.46,37.66,32.86,17.76,26.7,-4.84,33.69,-4.64,43.04,9.02,1
24.46,37.66,32.86,17.76,26.43,-2.58,33.69,-4.64,43.4,8.98,1
24.46,37.66,32.86,17.76,26.43,-2.58,35.09,-4.36,43.63,9.07,1
20.81,37.23,32.86,17.76,26.43,-2.58,35.09,-4.36,43.56,8.95,1
20.69,36.41,31.74,14.29,30.67,-6.36,37.02,-2.51,45.36,9.59,1
20.69,36.41,33.11,20.53,30.67,-6.36,37.02,-2.51,45.03,9.51,1
20.69,36.41,33.11,20.53,28.25,-4.14,37.02,-2.51,45.3,9.5,1
20.69,36.41,33.11,20.53,28.25,-4.14,35.22,-5.12,45.26,9.24,1
21.01,37.14,33.82,17.84,28.19,-4.65,37.23,-5.21,45.33,8.38,1
21.01,37.14,33.82,17.84,30.6,-4.17,37.23,-5.21,45.34,7.95,1
21.01,37.14,33.82,17.84,30.6,-4.17,34.65,-10.07,45.38,8.27,1
23.95,33.61,33.82,17.84,30.6,-4.17,34.65,-10.07,45.08,7.51,1
23.95,33.61,33.63,18.41,30.6,-4.17,34.65,-10.07,45.34,7.36,1
23.95,33.61,33.63,18.41,27.27,-6.73,34.65,-10.07,44.37,7.26,1
23.95,33.61,33.63,18.41,27.27,-6.73,35.32,-8.61,44.32,7.22,1
19.74,39.63,30.71,18.14,23.56,-3.82,34.12,-0.67,44.75,9.57,1
19.74,39.63,30.71,18.14,23.56,-3.82,36.02,-3.28,44.63,9.68,1
23.58,35.74,30.71,18.14,23.56,-3.82,36.02,-3.28,44.48,9.65,1
23.58,35.74,31.34,18.14,23.56,-3.82,36.02,-3.28,44.47,8.78,1
21.75,38.21,32.09,17.2,39.43,-5.65,38.59,-6.89,51.45,5.72,1
21.75,38.21,32.09,17.2,39.43,-5.65,56.55,-15.2,51.91,5.0,1
25.55,32.21,32.09,17.2,39.43,-5.65,56.55,-15.2,51.73,4.87,1
25.55,32.21,42.97,8.99,39.43,-5.65,56.55,-15.2,51.58,3.81,1
25.55,32.21,42.97,8.99,40.56,-3.17,56.55,-15.2,51.67,3.49,1
25.55,32.21,42.97,8.99,40.56,-3.17,30.74,-6.07,50.45,4.42,1
24.32,30.81,38.45,8.29,32.52,-12.6,34.86,-10.28,49.13,-0.04,1
24.32,30.81,38.45,8.29,35.39,-9.74,34.86,-10.28,48.98,0.04,1
24.32,30.81,38.45,8.29,35.39,-9.74,37.25,-17.11,49.21,-0.12,1
27.95,25.14,35.36,7.48,30.36,-13.45,38.31,-16.59,48.88,-1.66,1
27.95,25.14,36.83,8.36,30.36,-13.45,38.31,-16.59,49.15,-1.81,1
11.57,31.4,31.52,3.98,36.22,-14.49,21.55,-13.0,42.37,0.59,1
11.57,31.4,33.07,11.29,36.22,-14.49,21.55,-13.0,43.26,-0.37,1
24.31,26.56,42.45,7.81,29.58,-14.2,40.13,-11.17,46.34,1.61,1
24.31,26.56,42.45,7.81,29.58,-14.2,34.26,-6.54,46.21,1.82,1
25.0,30.67,42.45,7.81,29.58,-14.2,34.26,-6.54,46.12,4.41,1
25.0,30.67,31.36,10.64,29.58,-14.2,34.26,-6.54,46.3,4.22,1
20.88,34.22,31.23,14.77,25.61,-7.35,37.43,-7.84,44.6,5.54,1
20.88,34.22,31.23,14.77,29.54,-7.1,37.43,-7.84,44.95,5.89,1
20.88,34.22,31.23,14.77,29.54,-7.1,31.12,-11.89,44.98,4.3,1
20.7,32.93,24.94,11.75,30.87,-2.72,33.34,-10.14,45.18,4.35,1
20.7,32.93,30.99,14.37,30.87,-2.72,33.34,-10.14,44.36,4.92,1
20.7,32.93,30.99,14.37,24.9,-6.35,33.34,-10.14,44.66,5.15,1
20.7,32.93,30.99,14.37,24.9,-6.35,35.79,-1.51,44.67,7.36,1
19.25,35.99,30.99,14.37,24.9,-6.35,35.79,-1.51,44.03,7.94,1
11.99,44.16,39.9,16.03,34.27,-6.65,41.25,-13.07,48.97,6.17,1
11.99,44.16,35.97,22.09,34.27,-6.65,41.25,-13.07,48.19,6.32,1
18.09,34.71,35.97,22.09,31.62,-7.31,44.61,-12.21,47.31,1.92,1
18.09,34.71,35.58,17.65,31.62,-7.31,44.61,-12.21,47.62,0.13,1
18.09,34.71,35.58,17.65,34.69,-9.02,44.61,-12.21,48.23,-0.47,1
18.09,34.71,35.58,17.65,34.69,-9.02,47.25,-16.7,47.93,-1.15,1
43.41,19.39,41.96,8.23,33.68,-9.58,52.4,-11.39,50.45,3.16,1
43.41,19.39,48.45,5.6,33.68,-9.58,52.4,-11.39,50.99,4.65,1
43.41,19.39,48.45,5.6,41.98,-5.68,52.4,-11.39,50.98,3.73,1
20.13,44.58,36.69,22.33,41.98,-5.68,38.52,-12.85,49.35,4.94,1
20.13,44.58,36.69,22.33,34.35,-2.73,38.52,-12.85,49.36,4.09,1
20.13,44.58,36.69,22.33,34.35,-2.73,46.5,-14.0,49.97,3.77,1
23.58,40.28,36.69,22.33,34.35,-2.73,46.5,-14.0,49.83,3.48,1
23.58,40.28,37.38,21.29,34.35,-2.73,46.5,-14.0,49.92,3.25,1
23.58,40.28,37.38,21.29,35.82,-5.24,46.5,-14.0,49.85,3.22,1
23.58,40.28,37.38,21.29,35.82,-5.24,46.0,-13.29,50.77,3.11,1
24.94,38.84,37.38,21.29,35.82,-5.24,46.0,-13.29,50.95,2.77,1
23.8,40.83,41.23,28.58,39.03,-0.14,54.84,-8.25,48.96,4.34,1
23.8,40.83,41.23,28.58,39.03,-0.14,53.9,-12.56,49.16,3.88,1
25.2,39.51,39.42,17.58,39.03,-0.14,53.9,-12.56,49.57,3.16,1
25.2,39.51,39.42,17.58,39.34,-0.5,53.9,-12.56,49.63,2.97,1
25.2,39.51,39.42,17.58,39.34,-0.5,46.21,-12.73,49.71,2.95,1
25.27,40.1,39.42,17.58,39.34,-0.5,46.21,-12.73,49.7,2.83,1
25.27,40.1,43.87,13.58,39.34,-0.5,46.21,-12.73,49.97,1.27,1
25.27,40.1,43.87,13.58,39.54,-6.08,46.21,-12.73,49.89,1.08,1
25.27,40.1,43.87,13.58,39.54,-6.08,53.02,-22.67,50.31,0.82,1
29.8,30.0,43.87,13.58,39.54,-6.08,53.02,-22.67,50.65,0.94,1
29.23,30.16,40.39,13.37,39.25,-2.87,41.72,-11.73,49.04,3.67,1
29.23,30.16,40.39,13.37,36.71,-4.93,41.72,-11.73,48.95,3.87,1
29.23,30.16,40.39,13.37,36.71,-4.93,49.62,-11.17,49.1,3.91,1
26.34,30.19,40.39,13.37,36.71,-4.93,49.62,-11.17,49.19,3.97,1
26.34,30.19,42.38,13.24,36.12,-4.76,50.77,-10.24,49.01,4.16,1
26.61,30.75,42.38,13.24,36.12,-4.76,50.77,-10.24,49.16,4.17,1
26.61,30.75,39.87,13.0,36.12,-4.76,50.77,-10.24,49.1,4.08,1
26.61,30.75,39.87,13.0,37.41,-3.95,50.77,-10.24,49.28,3.96,1
26.61,30.75,39.87,13.0,37.41,-3.95,50.3,-11.0,49.37,3.98,1
27.38,29.62,39.87,13.0,37.41,-3.95,50.3,-11.0,49.36,3.6,1
27.38,29.62,42.93,13.48,37.41,-3.95,50.3,-11.0,49.43,3.67,1
27.38,29.62,42.93,13.48,38.89,-4.54,50.3,-11.0,49.41,3.6,1
28.66,30.38,42.69,11.68,37.34,-3.42,45.12,-13.62,49.75,3.55,1
28.66,30.38,42.69,11.68,37.34,-3.42,49.83,-10.46,49.78,3.8,1
27.56,30.21,42.69,11.68,37.34,-3.42,49.83,-10.46,49.59,3.76,1
27.56,30.21,41.01,13.26,37.34,-3.42,49.83,-10.46,49.38,3.7,1
27.56,30.21,41.01,13.26,35.85,-4.97,49.83,-10.46,49.21,3.85,1
27.56,30.21,41.01,13.26,35.85,-4.97,46.97,-11.33,48.78,3.66,1
27.39,29.51,41.01,13.26,35.85,-4.97,46.97,-11.33,48.79,3.61,1
27.39,29.51,39.09,12.91,35.85,-4.97,46.97,-11.33,48.7,3.48,1
26.78,30.42,39.09,12.91,37.09,-5.08,47.91,-12.09,48.68,3.42,1
26.78,30.42,39.29,11.72,37.09,-5.08,47.91,-12.09,48.64,3.31,1
26.78,30.42,39.29,11.72,36.41,-5.82,47.91,-12.09,48.82,3.02,1
26.78,30.42,39.29,11.72,36.41,-5.82,50.53,-13.13,49.11,3.01,1
24.87,30.09,39.29,11.72,36.41,-5.82,50.53,-13.13,49.46,3.24,1
24.87,30.09,40.3,5.47,36.41,-5.82,50.53,-13.13,48.93,-0.49,1
24.87,30.09,40.3,5.47,39.3,-3.92,50.53,-13.13,49.56,0.2,1
24.87,30.09,40.3,5.47,39.3,-3.92,42.42,-12.47,49.78,2.1,1
29.96,28.09,44.31,13.98,33.92,-2.74,58.65,-9.16,51.45,5.65,1
26.02,26.67,44.31,13.98,33.92,-2.74,58.65,-9.16,51.32,5.71,1
26.02,26.67,41.0,22.56,33.92,-2.74,58.65,-9.16,50.44,6.8,1
26.02,26.67,41.0,22.56,37.52,-1.07,52.37,-12.66,49.98,7.03,1
27.44,35.84,41.0,22.56,37.52,-1.07,52.37,-12.66,50.41,7.02,1
27.44,35.84,41.61,18.48,37.52,-1.07,52.37,-12.66,50.61,7.28,1
27.44,35.84,41.61,18.48,37.87,-0.09,52.37,-12.66,50.45,7.22,1
29.3,35.73,43.43,16.33,37.87,-0.09,55.11,-6.85,50.63,6.32,1
29.3,35.73,43.43,16.33,39.93,-1.82,55.11,-6.85,50.8,6.14,1
29.3,35.73,43.43,16.33,39.93,-1.82,52.57,-8.99,50.51,6.02,1
31.97,33.24,43.43,16.33,39.93,-1.82,52.57,-8.99,49.99,6.19,1
31.97,33.24,41.43,17.3,39.93,-1.82,52.57,-8.99,50.09,6.27,1
31.97,33.24,41.43,17.3,38.67,-1.18,52.57,-8.99,50.18,6.21,1
31.97,33.24,41.43,17.3,38.67,-1.18,48.58,-9.84,50.15,5.97,1
30.15,30.72,41.43,17.3,38.67,-1.18,48.58,-9.84,50.31,5.15,1
30.72,30.4,41.11,14.46,39.31,-1.78,51.18,-8.92,50.0,4.95,1
30.72,30.4,42.38,10.77,39.31,-1.78,51.18,-8.92,49.84,5.08,1
30.72,30.4,42.38,10.77,42.95,-2.98,49.27,-12.65,50.03,5.26,1
30.23,30.87,42.38,10.77,42.95,-2.98,49.27,-12.65,50.05,4.67,1
30.23,30.87,47.1,12.86,42.95,-2.98,49.27,-12.65,50.1,4.59,1
30.23,30.87,47.1,12.86,38.25,-3.42,49.27,-12.65,49.82,4.71,1
30.23,30.87,47.1,12.86,38.25,-3.42,49.88,-10.21,49.51,4.77,1
30.06,30.46,43.75,12.38,39.95,-2.98,49.88,-10.21,49.29,4.45,1
30.06,30.46,43.75,12.38,39.95,-2.98,46.98,-12.19,49.26,4.47,1
28.42,30.2,43.75,12.38,39.95,-2.98,46.98,-12.19,49.27,4.28,1
28.42,30.2,45.48,12.47,39.95,-2.98,46.98,-12.19,49.26,4.35,1
28.42,30.2,45.48,12.47,38.68,-3.62,46.98,-12.19,49.26,4.43,1
28.42,30.2,45.48,12.47,38.68,-3.62,48.7,-11.65,49.22,4.41,1
28.51,30.8,45.48,12.47,38.68,-3.62,48.7,-11.65,49.22,4.45,1
28.51,30.8,43.94,12.44,38.68,-3.62,48.7,-11.65,48.67,3.89,1
28.51,30.8,43.94,12.44,41.31,-4.4,48.7,-11.65,48.72,3.25,1
28.51,30.8,43.94,12.44,41.31,-4.4,46.82,-15.7,49.2,2.48,1
28.48,28.62,43.94,12.44,41.31,-4.4,46.82,-15.7,48.94,2.14,1
30.18,28.0,42.1,10.97,38.32,-5.81,47.75,-13.09,48.81,2.2,1
30.18,28.0,42.1,10.97,39.64,-5.58,47.75,-13.09,48.8,2.25,1
30.18,28.0,42.1,10.97,39.64,-5.58,46.16,-13.75,48.77,2.26,1
29.08,27.99,42.1,10.97,39.64,-5.58,46.16,-13.75,48.78,2.08,1
30.12,27.04,44.17,13.83,39.72,-5.28,49.03,-13.41,49.67,1.77,1
30.12,27.04,39.01,13.16,39.72,-5.28,49.03,-13.41,49.58,2.05,1
29.04,29.07,40.73,14.44,39.21,-4.0,46.81,-13.05,49.1,3.64,1
29.36,28.99,40.73,14.44,39.21,-4.0,46.81,-13.05,49.14,3.26,1
29.36,28.99,39.61,11.48,39.21,-4.0,46.81,-13.05,49.35,2.97,1
29.36,28.99,39.61,11.48,41.29,-2.65,49.18,-13.73,49.74,2.74,1
29.28,29.88,39.61,11.48,41.29,-2.65,49.18,-13.73,49.77,2.72,1
29.28,29.88,40.53,13.76,41.29,-2.65,49.18,-13.73,49.72,3.14,1
29.28,29.88,40.53,13.76,37.82,-5.14,49.18,-13.73,49.52,3.16,1
29.28,29.88,40.53,13.76,37.82,-5.14,49.12,-13.21,49.38,3.19,1
27.96,29.15,40.53,13.76,37.82,-5.14,49.12,-13.21,49.38,3.41,1
27.96,29.15,40.19,13.73,37.82,-5.14,49.12,-13.21,49.36,3.47,1
27.96,29.15,40.19,13.73,40.2,-3.89,49.12,-13.21,48.94,3.65,1
27.96,29.15,40.19,13.73,40.2,-3.89,48.03,-13.62,48.97,3.57,1
28.65,30.7,40.19,13.73,40.2,-3.89,48.03,-13.62,49.31,3.77,1
28.65,30.7,41.66,12.75,40.2,-3.89,48.03,-13.62,49.16,3.55,1
28.65,30.7,41.66,12.75,39.27,-4.4,48.03,-13.62,49.14,3.75,1
28.65,30.7,41.66,12.75,39.27,-4.4,48.97,-11.26,49.19,3.96,1
28.73,30.6,41.66,12.75,39.27,-4.4,48.97,-11.26,49.06,4.3,1
28.73,30.6,37.16,14.68,39.27,-4.4,48.97,-11.26,48.87,4.41,1
28.73,30.6,37.16,14.68,38.27,-4.11,48.97,-11.26,48.42,4.76,1
28.73,30.6,37.16,14.68,38.27,-4.11,46.13,-12.03,48.17,4.4,1
27.38,31.3,37.16,14.68,38.27,-4.11,46.13,-12.03,48.18,4.54,1
27.38,31.3,39.77,13.15,38.27,-4.11,46.13,-12.03,48.18,4.49,1
28.7,30.45,39.77,13.15,38.0,-1.26,48.98,-9.31,48.24,5.14,1
28.7,30.45,37.52,15.56,38.0,-1.26,48.98,-9.31,48.19,5.09,1
28.7,30.45,37.52,15.56,38.22,-3.08,48.98,-9.31,48.07,5.22,1
28.7,30.45,37.52,15.56,38.22,-3.08,48.01,-11.46,48.03,5.18,1
27.85,31.4,37.52,15.56,38.22,-3.08,48.01,-11.46,48.14,5.32,1
27.85,31.4,37.56,15.54,38.22,-3.08,48.01,-11.46,48.06,5.6,1
27.85,31.4,37.56,15.54,42.57,2.66,48.01,-11.46,48.01,5.61,1
27.85,31.4,37.56,15.54,42.57,2.66,54.39,-5.17,49.55,5.81,1
25.53,34.83,37.56,15.54,42.57,2.66,54.39,-5.17,49.03,5.6,1
25.53,34.83,39.07,17.87,42.57,2.66,54.39,-5.17,48.61,6.78,1
25.53,34.83,39.07,17.87,34.83,-1.1,54.39,-5.17,49.14,6.66,1
25.53,34.83,39.07,17.87,34.83,-1.1,54.04,-5.06,49.14,7.04,1
26.17,34.9,39.07,17.87,34.83,-1.1,54.04,-5.06,48.92,7.68,1
26.17,34.9,44.3,16.66,34.83,-1.1,54.04,-5.06,48.89,8.67,1
26.17,34.9,44.3,16.66,40.08,-3.96,54.04,-5.06,48.64,8.72,1
26.17,34.9,44.3,16.66,40.08,-3.96,50.56,-4.45,48.23,8.92,1
25.98,34.5,44.3,16.66,40.08,-3.96,50.56,-4.45,48.04,8.81,1
25.98,34.5,37.06,18.47,40.08,-3.96,50.56,-4.45,48.06,8.87,1
25.98,34.5,37.06,18.47,34.59,-0.57,50.56,-4.45,48.11,8.79,1
25.98,34.5,37.06,18.47,34.59,-0.57,53.93,1.06,48.2,9.08,1
24.63,33.5,38.71,27.35,32.03,5.05,53.93,1.06,49.46,10.98,1
24.63,33.5,38.71,27.35,32.03,5.05,57.4,-3.26,49.82,11.22,1
25.82,34.85,38.71,27.35,32.03,5.05,57.4,-3.26,49.99,11.28,1
25.82,34.85,33.25,25.6,32.03,5.05,57.4,-3.26,49.6,11.17,1
25.82,34.85,33.25,25.6,34.09,7.06,57.4,-3.26,49.44,11.54,1
25.82,34.85,33.25,25.6,34.09,7.06,55.2,-3.06,49.59,11.15,1
26.31,37.33,33.25,25.6,34.09,7.06,55.2,-3.06,49.6,10.88,1
26.31,37.33,37.07,24.08,34.09,7.06,55.2,-3.06,49.53,10.57,1
26.31,37.33,37.07,24.08,34.99,1.04,55.2,-3.06,49.6,10.4,1
26.31,37.33,37.07,24.08,34.99,1.04,50.74,-4.36,49.64,10.31,1
25.42,37.53,37.07,24.08,34.99,1.04,50.74,-4.36,49.42,10.26,1
25.42,37.53,37.3,23.28,34.99,1.04,50.74,-4.36,49.41,10.2,1
25.42,37.53,37.3,23.28,34.55,2.63,50.74,-4.36,49.46,10.28,1
25.42,37.53,37.3,23.28,34.55,2.63,50.53,-5.04,49.53,10.37,1
25.75,38.32,37.3,23.28,34.55,2.63,50.53,-5.04,49.47,10.44,1
25.75,38.32,36.97,23.49,34.55,2.63,50.53,-5.04,49.43,10.42,1
25.75,38.32,36.97,23.49,33.43,2.25,50.53,-5.04,50.67,11.01,1
25.75,38.32,36.97,23.49,33.43,2.25,54.0,-3.59,50.37,10.69,1
28.2,35.98,36.97,23.49,33.43,2.25,54.0,-3.59,50.82,10.5,1
28.2,35.98,42.62,19.58,38.26,3.53,50.14,-4.68,50.73,10.35,1
28.97,34.95,42.62,19.58,38.26,3.53,50.14,-4.68,50.7,10.16,1
28.97,34.95,41.44,19.51,38.26,3.53,50.14,-4.68,50.79,9.86,1
28.97,34.95,41.44,19.51,35.73,3.15,50.14,-4.68,50.89,9.91,1
28.97,34.95,41.44,19.51,35.73,3.15,55.26,-3.92,50.91,9.87,1
30.15,34.59,41.44,19.51,35.73,3.15,55.26,-3.92,51.06,10.11,1
30.15,34.59,41.11,20.53,35.73,3.15,55.26,-3.92,51.26,10.38,1
30.15,34.59,41.11,20.53,37.68,2.16,55.26,-3.92,51.2,10.33,1
30.15,34.59,41.11,20.53,37.68,2.16,51.96,-2.46,51.83,10.51,1
30.62,35.13,41.11,20.53,37.68,2.16,51.96,-2.46,51.69,10.73,1
30.62,35.13,42.65,20.17,37.68,2.16,51.96,-2.46,51.49,10.61,1
30.62,35.13,42.65,20.17,35.47,3.72,51.96,-2.46,51.48,10.61,1
30.62,35.13,42.65,20.17,35.47,3.72,52.77,-4.38,51.36,10.57,1
27.83,36.2,42.65,20.17,35.47,3.72,52.77,-4.38,51.07,10.45,1
27.83,36.2,40.76,21.09,35.47,3.72,52.77,-4.38,50.98,10.44,1
27.83,36.2,40.76,21.09,36.7,3.88,52.77,-4.38,50.84,10.39,1
27.83,36.2,40.76,21.09,36.7,3.88,51.54,-4.85,50.83,10.45,1
28.06,36.3,40.76,21.09,36.7,3.88,51.54,-4.85,50.68,10.38,1
28.06,36.3,39.15,21.09,36.7,3.88,51.54,-4.85,50.42,10.4,1
28.06,36.3,39.15,21.09,38.3,4.29,51.54,-4.85,50.32,10.12,1
27.46,35.96,38.25,20.2,38.3,4.29,51.95,-5.72,50.0,10.15,1
27.46,35.96,38.25,20.2,35.04,2.78,51.95,-5.72,49.97,10.15,1
27.46,35.96,38.25,20.2,35.04,2.78,50.67,-5.14,49.8,10.16,1
28.42,35.83,38.25,20.2,35.04,2.78,50.67,-5.14,49.75,10.15,1
28.42,35.83,40.36,19.92,35.04,2.78,50.67,-5.14,49.73,10.12,1
28.42,35.83,40.36,19.92,35.3,2.28,50.67,-5.14,49.76,10.01,1
28.42,35.83,40.36,19.92,35.3,2.28,47.9,-5.9,49.67,9.98,1
27.88,35.91,40.36,19.92,35.3,2.28,47.9,-5.9,49.66,10.11,1
27.88,35.91,35.28,21.5,35.3,2.28,47.9,-5.9,49.38,10.35,1
27.88,35.91,35.28,21.5,34.83,4.0,47.9,-5.9,48.98,10.54,1
27.88,35.91,35.28,21.5,34.83,4.0,50.16,-4.3,49.27,10.55,1
27.38,35.65,35.28,21.5,34.83,4.0,50.16,-4.3,49.24,10.49,1
27.38,35.65,39.81,19.15,34.83,4.0,50.16,-4.3,49.11,10.26,1
27.38,35.65,39.81,19.15,35.56,2.45,50.16,-4.3,49.36,10.26,1
27.38,35.65,39.81,19.15,35.56,2.45,53.14,-6.47,49.52,10.74,1
27.4,35.49,39.81,19.15,35.56,2.45,53.14,-6.47,49.55,10.76,1
27.4,35.49,38.91,22.68,35.56,2.45,53.14,-6.47,49.33,10.0,1
